bioguide,caucus,chamber,class,contact_form,district,end,fax,last,name,office,party,party_affiliations,phone,relation,rss_url,start,state,state_rank,title,type,url
E000215,,,,,14.0,2003-01-03,,,,,Democrat,,,,,2001-01-03,CA,,,rep,
E000215,,,,,14.0,2005-01-03,,,,,Democrat,,,,,2003-01-07,CA,,,rep,http://www-eshoo.house.gov
E000215,,,,,14.0,2007-01-03,,,,,Democrat,,,,,2005-01-04,CA,,,rep,http://www-eshoo.house.gov
E000215,,,,,14.0,2009-01-03,,,,,Democrat,,,,,2007-01-04,CA,,,rep,http://eshoo.house.gov
E000215,,,,,14.0,2011-01-03,,,,,Democrat,,,,,2009-01-06,CA,,,rep,http://eshoo.house.gov
E000215,,,,https://forms.house.gov/eshoo/webforms/issue_subscribe.htm,14.0,2013-01-03,202-225-8890,,,205 Cannon House Office Building,Democrat,,202-225-8104,,,2011-01-05,CA,,,rep,http://eshoo.house.gov
E000215,,,,https://eshoo.house.gov/email-me/,18.0,2015-01-03,202-225-8890,,,241 Cannon House Office Building,Democrat,,202-225-8104,,http://eshoo.house.gov/index.php?format=feed&amp;type=rss,2013-01-03,CA,,,rep,http://eshoo.house.gov
E000215,,,,https://eshoo.house.gov/email-me/,18.0,2017-01-03,202-225-8890,,,241 Cannon House Office Building,Democrat,,202-225-8104,,http://eshoo.house.gov/index.php?format=feed&amp;type=rss,2015-01-06,CA,,,rep,http://eshoo.house.gov
E000215,,,,,18.0,2019-01-03,,,,241 Cannon House Office Building,Democrat,,202-225-8104,,http://eshoo.house.gov/index.php?format=feed&amp;type=rss,2017-01-03,CA,,,rep,http://eshoo.house.gov
F000460,,,,,27.0,2013-01-03,202-226-1134,,,2110 Rayburn House Office Building,Republican,,202-225-7742,,,2011-01-05,TX,,,rep,http://farenthold.house.gov/
F000460,,,,http://farentholdforms.house.gov/contact/email.htm,27.0,2015-01-03,202-226-1134,,,117 Cannon House Office Building,Republican,,202-225-7742,,http://farenthold.house.gov/index.php?format=feed&amp;type=rss,2013-01-03,TX,,,rep,http://farenthold.house.gov
F000460,,,,http://farentholdforms.house.gov/contact/email.htm,27.0,2017-01-03,202-226-1134,,,1027 Longworth House Office Building,Republican,,202-225-7742,,http://farenthold.house.gov/index.php?format=feed&amp;type=rss,2015-01-06,TX,,,rep,http://farenthold.house.gov
F000460,,,,,27.0,2019-01-03,,,,2331 Rayburn House Office Building,Republican,,202-225-7742,,http://farenthold.house.gov/index.php?format=feed&amp;type=rss,2017-01-03,TX,,,rep,http://farenthold.house.gov
F000444,,,,,1.0,2003-01-03,,,,,Republican,,,,,2001-01-03,AZ,,,rep,
F000444,,,,,6.0,2005-01-03,,,,,Republican,,,,,2003-01-07,AZ,,,rep,http://www.house.gov/flake
F000444,,,,,6.0,2007-01-03,,,,,Republican,,,,,2005-01-04,AZ,,,rep,http://www.house.gov/flake
F000444,,,,,6.0,2009-01-03,,,,,Republican,,,,,2007-01-04,AZ,,,rep,http://flake.house.gov
F000444,,,,,6.0,2011-01-03,,,,,Republican,,,,,2009-01-06,AZ,,,rep,http://flake.house.gov
F000444,,,,http://www.house.gov/writerep,6.0,2013-01-03,202-226-4386,,,240 Cannon House Office Building,Republican,,202-225-2635,,,2011-01-05,AZ,,,rep,http://flake.house.gov
F000444,,,1.0,http://www.flake.senate.gov/contact.cfm,,2019-01-03,202-226-4386,,,413 Russell Senate Office Building,Republican,,202-224-4521,,http://www.flake.senate.gov/public/index.cfm/rss/feed,2013-01-03,AZ,junior,,sen,http://www.flake.senate.gov/public
F000459,,,,,3.0,2013-01-03,202-225-3494,,,511 Cannon House Office Building,Republican,,202-225-3271,,,2011-01-05,TN,,,rep,http://fleischmann.house.gov/
F000459,,,,https://fleischmann.house.gov/contact-me/email-me,3.0,2015-01-03,202-225-3494,,,230 Cannon House Office Building,Republican,,202-225-3271,,http://fleischmann.house.gov/rss.xml,2013-01-03,TN,,,rep,http://fleischmann.house.gov
F000459,,,,https://fleischmann.house.gov/contact-me/email-me,3.0,2017-01-03,202-225-3494,,,230 Cannon House Office Building,Republican,,202-225-3271,,http://fleischmann.house.gov/rss.xml,2015-01-06,TN,,,rep,http://fleischmann.house.gov
F000459,,,,,3.0,2019-01-03,,,,2410 Rayburn House Office Building,Republican,,202-225-3271,,http://fleischmann.house.gov/rss.xml,2017-01-03,TN,,,rep,http://fleischmann.house.gov
F000461,,,,,17.0,2013-01-03,202-225-0350,,,1505 Longworth House Office Building,Republican,,202-225-6105,,,2011-01-05,TX,,,rep,http://flores.house.gov/
F000461,,,,https://billflores.house.gov/contact/,17.0,2015-01-03,202-225-0350,,,1030 Longworth House Office Building,Republican,,202-225-6105,,http://flores.house.gov/common/rss//index.cfm?rss=25,2013-01-03,TX,,,rep,http://flores.house.gov
F000461,,,,https://billflores.house.gov/contact/,17.0,2017-01-03,202-225-0350,,,1030 Longworth House Office Building,Republican,,202-225-6105,,http://flores.house.gov/common/rss//index.cfm?rss=25,2015-01-06,TX,,,rep,http://flores.house.gov
F000461,,,,,17.0,2019-01-03,,,,2440 Rayburn House Office Building,Republican,,202-225-6105,,http://flores.house.gov/common/rss//index.cfm?rss=25,2017-01-03,TX,,,rep,http://flores.house.gov
F000449,,,,,1.0,2007-01-03,,,,,Republican,,,,,2005-01-04,NE,,,rep,
F000449,,,,,1.0,2009-01-03,,,,,Republican,,,,,2007-01-04,NE,,,rep,http://fortenberry.house.gov
F000449,,,,,1.0,2011-01-03,,,,,Republican,,,,,2009-01-06,NE,,,rep,http://fortenberry.house.gov
F000449,,,,http://fortenberry.house.gov/contactform_zipcheck.shtml,1.0,2013-01-03,202-225-5686,,,1514 Longworth House Office Building,Republican,,202-225-4806,,,2011-01-05,NE,,,rep,http://fortenberry.house.gov
F000449,,,,https://fortenberry.house.gov/contact-me1,1.0,2015-01-03,202-225-5686,,,1514 Longworth House Office Building,Republican,,202-225-4806,,http://fortenberry.house.gov/index.php?format=feed&amp;type=rss,2013-01-03,NE,,,rep,http://fortenberry.house.gov
F000449,,,,https://fortenberry.house.gov/contact-me1,1.0,2017-01-03,202-225-5686,,,1514 Longworth House Office Building,Republican,,202-225-4806,,http://fortenberry.house.gov/index.php?format=feed&amp;type=rss,2015-01-06,NE,,,rep,https://fortenberry.house.gov
F000449,,,,,1.0,2019-01-03,,,,1514 Longworth House Office Building,Republican,,202-225-4806,,http://fortenberry.house.gov/index.php?format=feed&amp;type=rss,2017-01-03,NE,,,rep,https://fortenberry.house.gov
F000450,,,,,5.0,2007-01-03,,,,,Republican,,,,,2005-01-04,NC,,,rep,
F000450,,,,,5.0,2009-01-03,,,,,Republican,,,,,2007-01-04,NC,,,rep,http://foxx.house.gov
F000450,,,,,5.0,2011-01-03,,,,,Republican,,,,,2009-01-06,NC,,,rep,http://foxx.house.gov
F000450,,,,http://www.house.gov/formfoxx/IMA/issue_subscribe.htm,5.0,2013-01-03,202-225-2995,,,1230 Longworth House Office Building,Republican,,202-225-2071,,,2011-01-05,NC,,,rep,http://foxx.house.gov
F000450,,,,https://foxx.house.gov/forms/writeyourrep/?zip5=&zip4=,5.0,2015-01-03,202-225-2995,,,2350 Rayburn House Office Building,Republican,,202-225-2071,,http://foxx.house.gov/common/rss/?rss=55,2013-01-03,NC,,,rep,http://foxx.house.gov
F000450,,,,https://foxx.house.gov/forms/writeyourrep/?zip5=&zip4=,5.0,2017-01-03,202-225-2995,,,2350 Rayburn House Office Building,Republican,,202-225-2071,,http://foxx.house.gov/common/rss/?rss=55,2015-01-06,NC,,,rep,http://foxx.house.gov
F000450,,,,,5.0,2019-01-03,,,,2262 Rayburn House Office Building,Republican,,202-225-2071,,http://foxx.house.gov/common/rss/?rss=55,2017-01-03,NC,,,rep,http://foxx.house.gov
F000448,,,,,2.0,2005-01-03,,,,,Republican,,,,,2003-01-07,AZ,,,rep,http://www.house.gov/franks
F000448,,,,,2.0,2007-01-03,,,,,Republican,,,,,2005-01-04,AZ,,,rep,http://www.house.gov/franks
F000448,,,,,2.0,2009-01-03,,,,,Republican,,,,,2007-01-04,AZ,,,rep,http://www.house.gov/franks
F000448,,,,,2.0,2011-01-03,,,,,Republican,,,,,2009-01-06,AZ,,,rep,http://www.house.gov/franks
F000448,,,,https://forms.house.gov/franks/email_zipcheck.shtml,2.0,2013-01-03,202-225-6328,,,2435 Rayburn House Office Building,Republican,,202-225-4576,,,2011-01-05,AZ,,,rep,http://www.house.gov/franks
F000448,,,,https://franks.house.gov/contact-me/email-me,8.0,2015-01-03,202-225-6328,,,2435 Rayburn House Office Building,Republican,,202-225-4576,,http://franks.house.gov/rss.xml,2013-01-03,AZ,,,rep,http://franks.house.gov
F000448,,,,https://franks.house.gov/contact-me/email-me,8.0,2017-01-03,202-225-6328,,,2435 Rayburn House Office Building,Republican,,202-225-4576,,http://franks.house.gov/rss.xml,2015-01-06,AZ,,,rep,http://franks.house.gov
F000448,,,,,8.0,2019-01-03,,,,2435 Rayburn House Office Building,Republican,,202-225-4576,,http://franks.house.gov/rss.xml,2017-01-03,AZ,,,rep,http://franks.house.gov
F000372,,,,,11.0,1997-01-03,,,,,Republican,,,,,1995-01-04,NJ,,,rep,
F000372,,,,,11.0,1999-01-03,,,,,Republican,,,,,1997-01-07,NJ,,,rep,
F000372,,,,,11.0,2001-01-03,,,,,Republican,,,,,1999-01-06,NJ,,,rep,
F000372,,,,,11.0,2003-01-03,,,,,Republican,,,,,2001-01-03,NJ,,,rep,
F000372,,,,,11.0,2005-01-03,,,,,Republican,,,,,2003-01-07,NJ,,,rep,http://www.house.gov/frelinghuysen
F000372,,,,,11.0,2007-01-03,,,,,Republican,,,,,2005-01-04,NJ,,,rep,http://www.house.gov/frelinghuysen
F000372,,,,,11.0,2009-01-03,,,,,Republican,,,,,2007-01-04,NJ,,,rep,http://frelinghuysen.house.gov
F000372,,,,,11.0,2011-01-03,,,,,Republican,,,,,2009-01-06,NJ,,,rep,http://frelinghuysen.house.gov
F000372,,,,http://frelinghuysen.house.gov/contactus/form.cfm,11.0,2013-01-03,202-225-3186,,,2369 Rayburn House Office Building,Republican,,202-225-5034,,,2011-01-05,NJ,,,rep,http://frelinghuysen.house.gov
F000372,,,,https://frelinghuysenforms.house.gov/contact-form,11.0,2015-01-03,202-225-3186,,,2306 Rayburn House Office Building,Republican,,202-225-5034,,http://frelinghuysen.house.gov/common/rss/?rss=3,2013-01-03,NJ,,,rep,http://frelinghuysen.house.gov
F000372,,,,https://frelinghuysenforms.house.gov/contact-form,11.0,2017-01-03,202-225-3186,,,2306 Rayburn House Office Building,Republican,,202-225-5034,,http://frelinghuysen.house.gov/common/rss/?rss=3,2015-01-06,NJ,,,rep,http://frelinghuysen.house.gov
F000372,,,,,11.0,2019-01-03,,,,2306 Rayburn House Office Building,Republican,,202-225-5034,,http://frelinghuysen.house.gov/common/rss/?rss=3,2017-01-03,NJ,,,rep,http://frelinghuysen.house.gov
F000372,,,,,,,,,Peter Hood Ballantine Frelinghuysen Jr.,,,,,son,,,,,,,
F000372,,,,,,,,,Frederick Frelinghuysen,,,,,great great grandson,,,,,,,
F000372,,,,,,,,,Theodore Frelinghuysen,,,,,great great great nephew,,,,,,,
F000455,,,,,11.0,2009-01-03,,,,,Democrat,,,,,2008-11-19,OH,,,rep,http://fudge.house.gov/
F000455,,,,,11.0,2011-01-03,,,,,Democrat,,,,,2009-01-06,OH,,,rep,http://fudge.house.gov/
F000455,,,,https://forms.house.gov/fudge/contact-form.shtml,11.0,2013-01-03,202-225-1339,,,1019 Longworth House Office Building,Democrat,,202-225-7032,,,2011-01-05,OH,,,rep,http://fudge.house.gov/
F000455,,,,https://fudgeforms.house.gov/contact-form,11.0,2015-01-03,202-225-1339,,,2344 Rayburn House Office Building,Democrat,,202-225-7032,,http://fudge.house.gov/common/rss//index.cfm?rss=25,2013-01-03,OH,,,rep,http://fudge.house.gov
F000455,,,,https://fudgeforms.house.gov/contact-form,11.0,2017-01-03,202-225-1339,,,2344 Rayburn House Office Building,Democrat,,202-225-7032,,http://fudge.house.gov/common/rss//index.cfm?rss=25,2015-01-06,OH,,,rep,http://fudge.house.gov
F000455,,,,,11.0,2019-01-03,,,,2344 Rayburn House Office Building,Democrat,,202-225-7032,,http://fudge.house.gov/common/rss//index.cfm?rss=25,2017-01-03,OH,,,rep,http://fudge.house.gov
G000559,,,,,10.0,2011-01-03,,,,,Democrat,,,,,2009-11-03,CA,,,rep,http://garamendi.house.gov/
G000559,,,,http://garamendi.house.gov/contact/email-me.shtml,10.0,2013-01-03,202-225-5914,,,228 Cannon House Office Building,Democrat,,202-225-1880,,,2011-01-05,CA,,,rep,http://garamendi.house.gov/
G000559,,,,https://garamendi.house.gov/contact-me/email-me,3.0,2015-01-03,202-225-5914,,,2438 Rayburn House Office Building,Democrat,,202-225-1880,,http://garamendi.house.gov/rss.xml,2013-01-03,CA,,,rep,http://garamendi.house.gov
G000559,,,,https://garamendi.house.gov/contact-me/email-me,3.0,2017-01-03,202-225-5914,,,2438 Rayburn House Office Building,Democrat,,202-225-1880,,http://garamendi.house.gov/rss.xml,2015-01-06,CA,,,rep,http://garamendi.house.gov
G000559,,,,,3.0,2019-01-03,,,,2438 Rayburn House Office Building,Democrat,,202-225-1880,,http://garamendi.house.gov/rss.xml,2017-01-03,CA,,,rep,http://garamendi.house.gov
G000562,,,,,4.0,2013-01-03,,,,213 Cannon House Office Building,Republican,,202-225-4676,,,2011-01-05,CO,,,rep,http://gardner.house.gov/
G000562,,,,https://gardner.house.gov/contact-me,4.0,2015-01-03,202-225-5870,,,213 Cannon House Office Building,Republican,,202-225-4676,,http://gardner.house.gov/rss.xml,2013-01-03,CO,,,rep,http://gardner.house.gov
G000562,,,2.0,,,2021-01-03,,,,354 Russell Senate Office Building,Republican,,202-224-5941,,,2015-01-06,CO,junior,,sen,https://www.gardner.senate.gov
G000563,,,,,18.0,2013-01-03,202-225-3394,,,329 Cannon House Office Building,Republican,,202-225-6265,,,2011-01-05,OH,,,rep,http://gibbs.house.gov/
G000563,,,,https://gibbs.house.gov/contact-me/email-me,7.0,2015-01-03,202-225-3394,,,329 Cannon House Office Building,Republican,,202-225-6265,,http://gibbs.house.gov/rss.xml,2013-01-03,OH,,,rep,http://gibbs.house.gov
G000563,,,,https://gibbs.house.gov/contact-me/email-me,7.0,2017-01-03,202-225-3394,,,329 Cannon House Office Building,Republican,,202-225-6265,,http://gibbs.house.gov/rss.xml,2015-01-06,OH,,,rep,http://gibbs.house.gov
G000563,,,,,7.0,2019-01-03,,,,2446 Rayburn House Office Building,Republican,,202-225-6265,,http://gibbs.house.gov/rss.xml,2017-01-03,OH,,,rep,http://gibbs.house.gov
G000552,,,,,1.0,2007-01-03,,,,,Republican,,,,,2005-01-04,TX,,,rep,
G000552,,,,,1.0,2009-01-03,,,,,Republican,,,,,2007-01-04,TX,,,rep,http://gohmert.house.gov
G000552,,,,,1.0,2011-01-03,,,,,Republican,,,,,2009-01-06,TX,,,rep,http://gohmert.house.gov
G000552,,,,http://gohmert.house.gov/contact_louie.htm,1.0,2013-01-03,202-226-1230,,,2440 Rayburn House Office Building,Republican,,202-225-3035,,,2011-01-05,TX,,,rep,http://gohmert.house.gov
G000552,,,,http://gohmert.house.gov/contact/,1.0,2015-01-03,202-226-1230,,,2243 Rayburn House Office Building,Republican,,202-225-3035,,http://gohmert.house.gov/news/rss.aspx,2013-01-03,TX,,,rep,http://gohmert.house.gov
G000552,,,,http://gohmert.house.gov/contact/,1.0,2017-01-03,202-226-1230,,,2243 Rayburn House Office Building,Republican,,202-225-3035,,http://gohmert.house.gov/news/rss.aspx,2015-01-06,TX,,,rep,http://gohmert.house.gov
G000552,,,,,1.0,2019-01-03,,,,2243 Rayburn House Office Building,Republican,,202-225-3035,,http://gohmert.house.gov/news/rss.aspx,2017-01-03,TX,,,rep,http://gohmert.house.gov
G000289,,,,,6.0,1995-01-03,,,,,Republican,,,,,1993-01-05,VA,,,rep,
G000289,,,,,6.0,1997-01-03,,,,,Republican,,,,,1995-01-04,VA,,,rep,
G000289,,,,,6.0,1999-01-03,,,,,Republican,,,,,1997-01-07,VA,,,rep,
G000289,,,,,6.0,2001-01-03,,,,,Republican,,,,,1999-01-06,VA,,,rep,
G000289,,,,,6.0,2003-01-03,,,,,Republican,,,,,2001-01-03,VA,,,rep,
G000289,,,,,6.0,2005-01-03,,,,,Republican,,,,,2003-01-07,VA,,,rep,http://www.house.gov/goodlatte
G000289,,,,,6.0,2007-01-03,,,,,Republican,,,,,2005-01-04,VA,,,rep,http://www.house.gov/goodlatte
G000289,,,,,6.0,2009-01-03,,,,,Republican,,,,,2007-01-04,VA,,,rep,http://www.house.gov/goodlatte
G000289,,,,,6.0,2011-01-03,,,,,Republican,,,,,2009-01-06,VA,,,rep,http://www.house.gov/goodlatte
G000289,,,,http://www.house.gov/goodlatte/emailbob.htm,6.0,2013-01-03,202-225-9681,,,2240 Rayburn House Office Building,Republican,,202-225-5431,,,2011-01-05,VA,,,rep,http://www.house.gov/goodlatte
G000289,,,,http://goodlatte.house.gov/contacts/new,6.0,2015-01-03,202-225-9681,,,2309 Rayburn House Office Building,Republican,,202-225-5431,,http://goodlatte.house.gov/press_releases.rss,2013-01-03,VA,,,rep,http://goodlatte.house.gov
G000289,,,,http://goodlatte.house.gov/contacts/new,6.0,2017-01-03,202-225-9681,,,2309 Rayburn House Office Building,Republican,,202-225-5431,,http://goodlatte.house.gov/press_releases.rss,2015-01-06,VA,,,rep,http://goodlatte.house.gov
G000289,,,,,6.0,2019-01-03,,,,2309 Rayburn House Office Building,Republican,,202-225-5431,,http://goodlatte.house.gov/press_releases.rss,2017-01-03,VA,,,rep,http://goodlatte.house.gov
G000565,,,,,1.0,2013-01-03,200-226-9739,,,504 Cannon House Office Building,Republican,,202-225-2315,,,2011-01-05,AZ,,,rep,http://gosar.house.gov/
G000565,,,,https://gosar.house.gov/contact-me/email-me,4.0,2015-01-03,202-226-9739,,,504 Cannon House Office Building,Republican,,202-225-2315,,http://gosar.house.gov/rss.xml,2013-01-03,AZ,,,rep,http://gosar.house.gov
G000565,,,,https://gosar.house.gov/contact-me/email-me,4.0,2017-01-03,202-226-9739,,,504 Cannon House Office Building,Republican,,202-225-2315,,http://gosar.house.gov/rss.xml,2015-01-06,AZ,,,rep,http://gosar.house.gov
G000565,,,,,4.0,2019-01-03,,,,2057 Rayburn House Office Building,Republican,,202-225-2315,,http://gosar.house.gov/rss.xml,2017-01-03,AZ,,,rep,http://gosar.house.gov
G000566,,,,,4.0,2013-01-03,202-226-1177,,,1237 Longworth House Office Building,Republican,,202-225-6030,,,2011-01-05,SC,,,rep,http://gowdy.house.gov/
G000566,,,,https://gowdy.house.gov/forms/writeyourrep/default.aspx,4.0,2015-01-03,202-226-1177,,,1404 Longworth House Office Building,Republican,,202-225-6030,,http://gowdy.house.gov/news/rss.aspx,2013-01-03,SC,,,rep,http://gowdy.house.gov
G000566,,,,https://gowdy.house.gov/forms/writeyourrep/default.aspx,4.0,2017-01-03,202-226-1177,,,1404 Longworth House Office Building,Republican,,202-225-6030,,http://gowdy.house.gov/news/rss.aspx,2015-01-06,SC,,,rep,https://gowdy.house.gov
G000566,,,,,4.0,2019-01-03,,,,2418 Rayburn House Office Building,Republican,,202-225-6030,,http://gowdy.house.gov/news/rss.aspx,2017-01-03,SC,,,rep,https://gowdy.house.gov
G000377,,,,,12.0,1999-01-03,,,,,Republican,,,,,1997-01-07,TX,,,rep,
G000377,,,,,12.0,2001-01-03,,,,,Republican,,,,,1999-01-06,TX,,,rep,
G000377,,,,,12.0,2003-01-03,,,,,Republican,,,,,2001-01-03,TX,,,rep,
G000377,,,,,12.0,2005-01-03,,,,,Republican,,,,,2003-01-07,TX,,,rep,http://kaygranger.house.gov
G000377,,,,,12.0,2007-01-03,,,,,Republican,,,,,2005-01-04,TX,,,rep,http://kaygranger.house.gov
G000377,,,,,12.0,2009-01-03,,,,,Republican,,,,,2007-01-04,TX,,,rep,http://kaygranger.house.gov
G000377,,,,,12.0,2011-01-03,,,,,Republican,,,,,2009-01-06,TX,,,rep,http://kaygranger.house.gov
G000377,,,,http://kaygranger.house.gov/?sectionid=46&amp;sectiontree=46,12.0,2013-01-03,202-225-5683,,,320 Cannon House Office Building,Republican,,202-225-5071,,,2011-01-05,TX,,,rep,http://kaygranger.house.gov
G000377,,,,http://kaygranger.house.gov/contact-kay/email-me,12.0,2015-01-03,202-225-5683,,,1026 Longworth House Office Building,Republican,,202-225-5071,,http://kaygranger.house.gov/rss.xml,2013-01-03,TX,,,rep,http://kaygranger.house.gov
G000377,,,,http://kaygranger.house.gov/contact-kay/email-me,12.0,2017-01-03,202-225-5683,,,1026 Longworth House Office Building,Republican,,202-225-5071,,http://kaygranger.house.gov/rss.xml,2015-01-06,TX,,,rep,http://kaygranger.house.gov
G000377,,,,,12.0,2019-01-03,,,,1026 Longworth House Office Building,Republican,,202-225-5071,,http://kaygranger.house.gov/rss.xml,2017-01-03,TX,,,rep,http://kaygranger.house.gov
G000386,,,,,3.0,1977-01-03,,,,,Republican,,,,,1975-01-14,IA,,,rep,
G000386,,,,,3.0,1979-01-03,,,,,Republican,,,,,1977-01-04,IA,,,rep,
G000386,,,,,3.0,1981-01-03,,,,,Republican,,,,,1979-01-15,IA,,,rep,
G000386,,,3.0,,,1987-01-03,,,,,Republican,,,,,1981-01-05,IA,,,sen,
G000386,,,3.0,,,1993-01-03,,,,,Republican,,,,,1987-01-06,IA,,,sen,
G000386,,,3.0,,,1999-01-03,,,,,Republican,,,,,1993-01-05,IA,,,sen,
G000386,,,3.0,,,2005-01-03,,,,,Republican,,,,,1999-01-06,IA,,,sen,http://grassley.senate.gov/
G000386,,,3.0,,,2011-01-03,,,,,Republican,,,,,2005-01-04,IA,,,sen,http://grassley.senate.gov
G000386,,,3.0,http://www.grassley.senate.gov/constituents/questions-and-comments,,2017-01-03,202-224-6020,,,135 Hart Senate Office Building,Republican,,202-224-3744,,http://grassley.senate.gov/customcf/rss_feed.cfm,2011-01-05,IA,senior,,sen,http://www.grassley.senate.gov
G000386,,,3.0,,,2023-01-03,,,,135 Hart Senate Office Building,Republican,,202-224-3744,,http://grassley.senate.gov/customcf/rss_feed.cfm,2017-01-03,IA,senior,,sen,http://www.grassley.senate.gov
G000546,,,,,6.0,2003-01-03,,,,,Republican,,,,,2001-01-03,MO,,,rep,
G000546,,,,,6.0,2005-01-03,,,,,Republican,,,,,2003-01-07,MO,,,rep,http://www.house.gov/graves
G000546,,,,,6.0,2007-01-03,,,,,Republican,,,,,2005-01-04,MO,,,rep,http://www.house.gov/graves
G000546,,,,,6.0,2009-01-03,,,,,Republican,,,,,2007-01-04,MO,,,rep,http://www.house.gov/graves
G000546,,,,,6.0,2011-01-03,,,,,Republican,,,,,2009-01-06,MO,,,rep,http://www.house.gov/graves
G000546,,,,http://www.house.gov/graves/contact.shtml,6.0,2013-01-03,202-225-8221,,,1415 Longworth House Office Building,Republican,,202-225-7041,,,2011-01-05,MO,,,rep,http://www.house.gov/graves
G000546,,,,https://gravesforms.house.gov/email-sam,6.0,2015-01-03,202-225-8221,,,1415 Longworth House Office Building,Republican,,202-225-7041,,http://graves.house.gov/common/rss/index.cfm?rss=25,2013-01-03,MO,,,rep,http://graves.house.gov
G000546,,,,https://gravesforms.house.gov/email-sam,6.0,2017-01-03,202-225-8221,,,1415 Longworth House Office Building,Republican,,202-225-7041,,http://graves.house.gov/common/rss/index.cfm?rss=25,2015-01-06,MO,,,rep,https://graves.house.gov
